,Price,Total_No_of_Stops,Day_of_Journey,Month_of_Journey,Year_of_Journey,Departure_Hour,Departure_Minute,Arrival_hour,Arrival_min,Duration_Hour,Duration_Minute,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
4271,14300,2,12,06,2019,08,10,4,25,20,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4272,6121,0,3,05,2019,10,00,12,45,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4273,17549,1,9,03,2019,08,00,19,45,11,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4274,1759,0,27,03,2019,22,45,0,10,1,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
4275,4423,0,12,05,2019,06,05,8,50,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4276,4544,0,9,04,2019,07,10,10,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4277,12402,1,3,06,2019,08,00,19,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4278,9663,1,1,05,2019,08,25,9,20,24,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4279,12681,1,1,04,2019,20,00,22,35,26,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4280,5117,1,1,04,2019,09,45,9,25,23,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4281,12898,1,21,05,2019,13,00,12,35,23,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4282,13941,1,6,05,2019,06,30,8,15,25,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4283,4030,0,21,05,2019,06,00,8,45,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4284,17501,0,1,03,2019,06,20,7,45,1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4285,8529,1,12,06,2019,14,05,9,20,19,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4286,8073,1,15,05,2019,10,00,1,30,15,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4287,11942,2,9,05,2019,18,45,19,15,24,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4288,11702,2,21,03,2019,05,30,18,50,13,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4289,6442,1,3,06,2019,08,35,16,10,7,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4290,4804,0,24,06,2019,09,35,12,20,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4291,4823,0,1,04,2019,08,30,11,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4292,10877,1,12,06,2019,08,50,19,0,10,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4293,10151,2,9,06,2019,12,00,18,30,30,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4294,5201,0,21,06,2019,05,10,8,0,2,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4295,13067,1,15,05,2019,09,35,18,0,8,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4296,2754,0,24,03,2019,02,30,4,0,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4297,8366,1,15,05,2019,09,25,21,50,12,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4298,10844,1,21,05,2019,18,55,19,50,24,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4299,4878,0,18,06,2019,17,00,19,35,2,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4300,10231,2,21,05,2019,22,00,19,15,21,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4301,13292,2,15,06,2019,05,30,4,25,22,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4302,4804,0,12,06,2019,11,30,14,5,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4303,5201,0,12,06,2019,14,10,17,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4304,10368,2,1,06,2019,19,30,4,25,8,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4305,8820,1,6,06,2019,20,20,18,50,22,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4306,4160,0,18,03,2019,10,20,11,50,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4307,8891,1,15,05,2019,09,25,18,30,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4308,10539,1,6,06,2019,17,00,14,25,21,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4309,3971,0,1,04,2019,05,55,8,35,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4310,6093,1,27,06,2019,07,30,21,0,13,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4311,8266,1,15,05,2019,12,50,19,15,6,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4312,7480,1,18,05,2019,12,30,9,25,20,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4313,10262,1,1,06,2019,18,15,4,25,10,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4314,8907,1,12,06,2019,20,30,23,0,26,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4315,11789,1,27,06,2019,08,45,19,0,10,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4316,15135,1,3,03,2019,11,30,18,50,7,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4317,7887,1,18,05,2019,08,30,19,15,10,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4318,6818,1,15,05,2019,05,05,12,10,7,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4319,6482,0,9,03,2019,05,15,7,35,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4320,7888,1,21,05,2019,09,00,21,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4321,13759,1,24,03,2019,08,25,4,45,20,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4322,10262,1,27,06,2019,08,00,19,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4323,13376,2,9,06,2019,14,35,4,25,13,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4324,10197,1,15,05,2019,10,00,19,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4325,7997,1,18,05,2019,11,25,19,15,7,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4326,5117,1,3,04,2019,17,20,9,25,16,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4327,12373,1,9,05,2019,10,00,19,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4328,6795,1,9,06,2019,12,50,1,30,12,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4329,7229,0,27,06,2019,18,55,22,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4330,2575,0,24,03,2019,13,55,15,25,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4331,7662,1,24,05,2019,09,50,21,5,11,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4332,8366,1,18,05,2019,09,25,21,50,12,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4333,10844,1,18,05,2019,08,25,20,45,12,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4334,3540,0,6,06,2019,05,15,7,40,2,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4335,16863,1,3,03,2019,10,00,1,35,15,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4336,6121,0,3,05,2019,21,05,23,55,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4337,8434,1,09,03,2019,06,25,11,30,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4338,14151,1,21,05,2019,17,00,23,35,6,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4339,14441,2,6,06,2019,05,30,12,35,7,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4340,3898,0,1,06,2019,11,40,14,30,2,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4341,9483,2,9,04,2019,23,05,12,35,13,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4342,4282,0,12,04,2019,04,55,7,45,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4343,6478,0,3,06,2019,17,45,20,45,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4344,16809,2,6,03,2019,19,10,4,25,33,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4345,16704,2,9,05,2019,13,25,12,35,23,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4346,3898,0,24,06,2019,07,45,10,40,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4347,11297,1,12,03,2019,05,50,12,20,6,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4348,5224,0,27,05,2019,14,25,16,55,2,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4349,4823,0,6,04,2019,18,55,21,50,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4350,14871,1,3,03,2019,04,45,15,30,10,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4351,7480,1,27,06,2019,09,45,9,25,23,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4352,5224,0,3,05,2019,11,30,14,5,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4353,6093,1,24,04,2019,07,10,16,10,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4354,2754,0,27,06,2019,19,05,20,35,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4355,2227,0,1,06,2019,20,05,21,40,1,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4356,14781,1,6,05,2019,06,30,18,15,11,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4357,3898,0,1,05,2019,07,45,10,40,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4358,9397,1,24,05,2019,07,10,22,40,15,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4359,8452,1,12,06,2019,07,10,10,45,27,35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4360,4591,0,3,04,2019,23,30,2,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4361,5930,1,1,04,2019,21,00,2,15,5,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4362,10991,2,6,05,2019,05,50,20,25,14,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4363,4622,0,3,03,2019,06,55,9,35,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4364,14714,1,6,06,2019,11,30,19,0,7,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4365,4823,0,18,06,2019,08,30,11,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4366,2228,0,18,03,2019,02,55,4,25,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4367,10703,1,6,05,2019,17,00,23,35,6,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4368,5613,0,3,05,2019,17,00,19,35,2,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4369,13759,1,24,03,2019,06,30,18,10,11,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4370,3943,0,12,06,2019,13,00,15,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4371,4944,0,21,03,2019,00,40,3,25,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4372,10262,1,24,06,2019,14,00,19,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4373,8479,1,6,06,2019,11,35,18,50,7,15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4374,7514,1,3,06,2019,07,35,16,10,8,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4375,6934,0,6,05,2019,14,10,17,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4376,9663,1,12,05,2019,18,55,12,0,17,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4377,8085,1,21,03,2019,10,00,21,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4378,7266,0,9,03,2019,06,00,9,10,3,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
4379,6493,1,3,06,2019,17,05,22,25,5,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4380,14714,1,27,06,2019,10,00,19,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4381,7485,1,21,05,2019,19,00,1,30,6,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4382,10262,1,6,06,2019,13,00,4,25,15,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4383,4878,0,21,03,2019,09,50,12,35,2,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4384,7198,1,12,06,2019,19,00,1,30,6,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4385,17261,1,06,03,2019,16,55,9,0,16,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4386,13044,1,12,06,2019,20,00,8,15,12,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4387,10262,1,27,06,2019,17,30,19,0,25,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4388,8614,1,15,06,2019,06,40,19,15,12,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4389,12032,1,27,03,2019,16,00,19,45,27,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4390,12284,1,18,03,2019,07,00,13,15,6,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4391,3419,0,27,05,2019,07,45,10,40,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4392,6528,1,21,03,2019,16,10,22,20,6,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4393,5403,0,24,03,2019,07,00,9,40,2,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4394,9732,1,27,05,2019,11,30,19,0,7,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4395,5761,1,15,04,2019,06,50,12,10,5,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4396,12009,2,6,06,2019,07,00,5,25,22,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4397,8586,1,18,05,2019,05,45,8,15,26,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4398,6144,0,24,05,2019,17,45,20,45,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4399,3257,0,24,05,2019,05,55,8,35,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4400,9021,1,9,05,2019,17,45,1,30,7,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4401,10262,1,3,06,2019,11,30,12,35,25,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4402,13757,2,6,03,2019,05,30,14,50,9,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4403,5895,0,15,03,2019,14,30,17,35,3,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4404,9663,1,21,05,2019,18,55,4,40,9,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4405,6587,1,9,05,2019,05,15,6,50,25,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4406,3311,0,6,05,2019,05,55,8,35,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4407,6297,1,18,05,2019,06,05,11,20,5,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
4408,10844,1,12,05,2019,18,55,19,50,24,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4409,4049,0,27,05,2019,09,10,10,40,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4410,6961,0,3,06,2019,13,20,16,10,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4411,3384,0,27,03,2019,08,20,10,35,2,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4412,13029,2,9,05,2019,09,40,12,35,26,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4413,3859,0,6,05,2019,08,20,10,35,2,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4414,11732,2,12,06,2019,18,45,19,15,24,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4415,12524,1,6,06,2019,08,45,19,0,10,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4416,12284,1,18,03,2019,07,00,12,25,5,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4417,10262,1,15,06,2019,02,15,12,35,10,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4418,13344,2,24,06,2019,05,30,12,35,7,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4419,7229,0,18,04,2019,17,45,20,45,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4420,14960,2,12,06,2019,09,50,8,55,23,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4421,13381,2,12,06,2019,06,50,7,40,24,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4422,15147,1,6,03,2019,12,50,1,35,12,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4423,8586,1,6,05,2019,06,30,4,40,22,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4424,7054,1,6,05,2019,14,20,22,30,8,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4425,4082,0,18,03,2019,22,50,1,20,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4426,13029,2,21,05,2019,09,40,19,0,9,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4427,7064,1,1,04,2019,16,30,22,35,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4428,4943,1,21,03,2019,08,15,8,50,24,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4429,7229,0,3,05,2019,07,10,10,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4430,8450,1,12,05,2019,09,50,21,5,11,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4431,15318,2,9,05,2019,20,00,4,25,8,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4432,4804,0,3,05,2019,21,25,0,5,2,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4433,10844,1,6,06,2019,20,00,16,20,20,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4434,3175,0,1,04,2019,16,55,18,25,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4435,12646,2,27,06,2019,12,55,19,15,30,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4436,7893,1,1,04,2019,20,30,12,0,15,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4437,7171,0,24,05,2019,17,00,19,45,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4438,13727,1,15,05,2019,14,00,21,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4439,5201,0,27,06,2019,18,05,21,10,3,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4440,9001,1,15,05,2019,11,40,19,15,7,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4441,3943,0,15,05,2019,13,00,15,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4442,10546,1,9,05,2019,07,05,21,0,13,55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4443,15554,1,18,05,2019,19,15,19,0,23,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4444,5228,0,15,04,2019,06,10,8,55,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4445,9404,1,24,06,2019,09,00,19,15,10,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4446,8601,1,21,03,2019,09,10,19,15,10,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4447,8888,1,9,05,2019,09,45,22,30,12,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4448,5088,0,24,03,2019,16,00,18,35,2,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4449,3943,0,9,05,2019,10,10,13,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4450,12373,1,9,05,2019,21,50,12,35,14,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4451,8323,1,9,04,2019,06,00,13,20,7,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4452,15339,2,27,06,2019,13,25,12,35,23,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4453,11982,0,6,05,2019,17,45,20,5,2,20,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4454,8844,1,12,05,2019,15,55,21,25,5,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4455,10262,1,1,06,2019,22,50,12,35,13,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4456,3597,0,6,06,2019,13,15,15,35,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4457,5678,0,24,03,2019,10,20,11,50,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4458,5277,0,21,05,2019,22,05,0,25,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4459,4823,0,27,06,2019,07,10,10,5,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4460,8049,2,3,03,2019,08,35,21,20,12,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4461,3543,0,15,05,2019,17,45,20,5,2,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4462,10262,1,6,06,2019,18,15,19,0,24,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4463,10703,3,1,06,2019,05,15,19,15,38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4464,6496,1,12,06,2019,05,10,10,5,4,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4465,10844,1,21,05,2019,06,30,18,15,11,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4466,12032,1,27,03,2019,07,05,18,50,11,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4467,6741,0,18,04,2019,06,00,9,10,3,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
4468,3943,0,9,05,2019,04,00,6,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4469,3841,0,24,05,2019,06,55,9,30,2,35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4470,15288,1,3,03,2019,19,00,1,35,6,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4471,2050,0,18,03,2019,21,05,22,25,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4472,4842,0,24,03,2019,07,05,9,20,2,15,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4473,6643,2,21,03,2019,19,10,18,50,23,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4474,9581,1,3,03,2019,05,05,10,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
